account_id,customer_id,product_id,branch_id,open_date,status
616,4765,3,20,2023-11-15,ACTIVE
617,2505,1,11,2021-11-27,CLOSED
618,1277,1,16,2021-02-07,ACTIVE
619,4168,3,13,2024-02-19,ACTIVE
620,4319,4,4,2023-07-27,ACTIVE
621,1270,2,16,2021-09-18,ACTIVE
622,1365,1,13,2023-09-25,ACTIVE
623,924,3,1,2024-07-21,ACTIVE
624,471,4,4,2023-03-10,ACTIVE
625,3017,5,15,2020-05-03,ACTIVE
626,2055,3,16,2019-02-26,ACTIVE
627,4284,4,4,2020-05-26,ACTIVE
628,2052,5,17,2024-11-21,ACTIVE
629,2955,4,11,2024-10-08,ACTIVE
630,1149,1,5,2023-05-21,ACTIVE
631,3087,3,13,2021-01-04,ACTIVE
632,960,5,12,2023-05-02,ACTIVE
633,630,4,3,2020-01-06,ACTIVE
634,775,5,4,2024-09-04,ACTIVE
635,360,2,10,2024-01-17,DORMANT
636,518,3,9,2020-08-28,ACTIVE
637,1344,1,10,2019-04-20,ACTIVE
638,1970,5,13,2021-02-11,ACTIVE
639,3228,4,1,2025-04-20,ACTIVE
640,2900,5,12,2024-01-05,DORMANT
641,935,4,11,2024-02-03,ACTIVE
642,1987,5,8,2024-01-02,ACTIVE
643,4997,1,14,2021-07-05,CLOSED
644,377,1,14,2020-08-19,ACTIVE
645,3561,3,20,2022-05-22,ACTIVE
646,1775,1,17,2024-11-30,ACTIVE
647,1506,5,19,2022-08-28,ACTIVE
648,2655,5,20,2021-08-12,ACTIVE
649,1011,1,17,2022-01-29,DORMANT
650,3478,2,6,2021-01-31,ACTIVE
651,1231,5,14,2021-07-26,ACTIVE
652,1178,3,18,2024-11-01,CLOSED
653,3858,2,17,2020-12-19,ACTIVE
654,2096,1,6,2024-05-07,ACTIVE
655,1673,4,5,2021-08-06,DORMANT
656,1929,5,13,2019-10-29,ACTIVE
657,3840,4,16,2022-05-25,ACTIVE
658,3179,3,9,2024-11-09,DORMANT
659,4269,2,12,2023-01-15,ACTIVE
660,2554,4,10,2020-09-05,ACTIVE
661,2446,3,13,2024-10-19,ACTIVE
662,4390,4,19,2023-03-29,ACTIVE
663,552,4,16,2022-11-25,DORMANT
664,2898,3,17,2020-10-30,ACTIVE
665,1040,5,16,2024-10-29,ACTIVE
666,885,4,14,2019-08-06,ACTIVE
667,3052,3,16,2021-01-18,ACTIVE
668,4230,4,15,2019-05-05,ACTIVE
669,4867,5,12,2019-07-20,ACTIVE
670,3598,3,5,2021-11-09,ACTIVE
671,2556,4,11,2020-12-22,ACTIVE
672,1090,1,5,2021-08-09,ACTIVE
673,4576,5,11,2024-02-25,ACTIVE
674,4959,4,2,2025-02-05,ACTIVE
675,459,2,19,2022-12-03,ACTIVE
676,4722,3,17,2021-12-21,ACTIVE
677,4255,4,19,2025-05-09,ACTIVE
678,2008,5,12,2023-11-12,ACTIVE
679,1921,5,20,2020-11-29,ACTIVE
680,4528,2,5,2020-09-13,ACTIVE
681,1004,2,12,2021-09-12,ACTIVE
682,3084,4,16,2020-04-04,ACTIVE
683,2115,1,1,2021-12-20,ACTIVE
684,2590,5,2,2019-10-27,ACTIVE
685,2144,1,10,2022-06-29,ACTIVE
686,4311,1,2,2022-12-01,ACTIVE
687,2242,4,10,2022-07-03,ACTIVE
688,4981,3,18,2024-01-04,ACTIVE
689,2087,3,1,2023-12-27,ACTIVE
690,939,3,5,2025-05-24,DORMANT
691,4302,2,12,2021-09-15,ACTIVE
692,3971,5,17,2019-08-02,ACTIVE
693,4000,2,19,2020-06-15,ACTIVE
694,4651,5,18,2023-05-19,ACTIVE
695,3409,5,13,2024-06-07,ACTIVE
696,771,5,3,2025-03-08,CLOSED
697,249,4,10,2025-01-27,DORMANT
698,373,3,14,2020-06-21,ACTIVE
699,2927,2,8,2022-07-10,ACTIVE
700,3858,2,10,2020-11-06,ACTIVE
701,4931,4,2,2020-01-25,ACTIVE
702,702,5,13,2024-10-10,CLOSED
703,2186,3,5,2024-11-03,ACTIVE
704,942,1,11,2023-05-28,ACTIVE
705,3915,1,1,2024-10-08,ACTIVE
706,794,4,10,2019-11-16,ACTIVE
707,678,3,13,2020-11-20,ACTIVE
708,1562,1,4,2024-09-30,ACTIVE
709,4054,1,10,2020-10-18,CLOSED
710,453,2,12,2021-04-07,ACTIVE
711,2467,3,14,2022-01-05,ACTIVE
712,3657,1,3,2019-04-29,ACTIVE
713,4147,2,2,2022-04-20,ACTIVE
714,3755,3,19,2020-05-20,CLOSED
715,210,5,11,2025-01-09,ACTIVE
716,4984,3,7,2021-11-07,CLOSED
717,1927,4,18,2020-05-11,ACTIVE
718,4946,2,14,2023-11-07,ACTIVE
719,3967,5,7,2019-03-20,ACTIVE
720,1878,2,7,2019-02-28,ACTIVE
721,627,2,9,2022-12-05,ACTIVE
722,2727,1,12,2023-07-12,ACTIVE
723,1459,3,6,2023-11-08,ACTIVE
724,2825,2,7,2024-02-06,ACTIVE
725,1251,2,4,2023-09-03,ACTIVE
726,4759,4,16,2023-02-20,ACTIVE
727,4364,4,7,2019-09-01,CLOSED
728,2164,4,8,2025-03-05,ACTIVE
729,1624,2,8,2022-01-15,ACTIVE
730,1854,5,20,2023-08-02,DORMANT
731,754,3,3,2024-05-31,ACTIVE
732,1869,2,9,2019-02-08,ACTIVE
733,182,1,19,2023-06-04,DORMANT
734,1514,5,13,2019-01-20,ACTIVE
735,903,5,7,2019-08-09,ACTIVE
736,3345,3,20,2024-02-16,ACTIVE
737,3454,5,15,2025-05-11,ACTIVE
738,3608,3,19,2019-09-08,ACTIVE
739,2557,5,2,2019-07-31,ACTIVE
740,2140,3,12,2020-02-23,ACTIVE
741,4245,4,8,2022-04-10,ACTIVE
742,2165,4,8,2020-05-21,DORMANT
743,2613,5,13,2020-10-07,ACTIVE
744,2022,5,1,2023-07-10,ACTIVE
745,2822,3,10,2021-05-18,DORMANT
746,2282,3,9,2020-05-06,ACTIVE
747,1571,2,2,2025-05-31,ACTIVE
748,1973,4,19,2022-03-15,ACTIVE
749,3987,2,14,2022-06-15,ACTIVE
750,2245,2,10,2021-01-09,ACTIVE
751,2443,1,10,2023-11-26,ACTIVE
752,714,3,8,2020-02-28,ACTIVE
753,3546,1,14,2019-10-19,CLOSED
754,223,1,13,2025-01-12,ACTIVE
755,864,2,6,2024-06-06,ACTIVE
756,4626,1,13,2024-05-11,DORMANT
757,1426,3,3,2019-08-31,ACTIVE
758,2305,2,20,2022-05-15,ACTIVE
759,654,3,13,2023-11-25,ACTIVE
760,1160,5,19,2025-04-24,ACTIVE
761,1843,1,16,2020-08-07,CLOSED
762,444,2,4,2024-09-13,ACTIVE
763,2466,4,3,2022-09-04,ACTIVE
764,4670,3,15,2019-04-05,ACTIVE
765,4437,1,15,2025-03-17,DORMANT
766,2858,3,18,2019-10-28,ACTIVE
767,1281,3,7,2023-07-19,ACTIVE
768,3040,5,20,2022-04-23,ACTIVE
769,3796,3,5,2020-11-20,ACTIVE
770,3638,5,8,2022-03-11,CLOSED
771,3759,5,10,2021-09-19,ACTIVE
772,100,5,1,2024-12-21,ACTIVE
773,2087,1,11,2020-10-22,CLOSED
774,2311,3,3,2024-04-13,ACTIVE
775,4246,3,3,2024-04-09,ACTIVE
776,2738,5,15,2025-04-24,CLOSED
777,1608,3,17,2021-11-28,ACTIVE
778,2954,3,18,2019-11-01,CLOSED
779,3982,5,8,2024-01-22,ACTIVE
780,3195,4,13,2020-06-09,ACTIVE
781,4340,4,10,2020-02-11,ACTIVE
782,4683,5,3,2022-10-14,CLOSED
783,3093,1,20,2021-06-04,ACTIVE
784,2963,3,14,2021-05-22,ACTIVE
785,2663,3,13,2024-05-24,ACTIVE
786,856,4,3,2021-09-16,ACTIVE
787,2147,5,13,2022-07-28,ACTIVE
788,4926,1,20,2023-05-08,ACTIVE
789,1387,5,9,2019-01-11,ACTIVE
790,1717,4,16,2024-06-10,ACTIVE
791,4152,4,8,2021-08-30,ACTIVE
792,1726,3,12,2019-01-09,ACTIVE
793,1954,2,12,2019-01-28,ACTIVE
794,185,1,19,2020-11-16,CLOSED
795,522,1,17,2020-08-04,ACTIVE
796,2312,2,15,2022-05-26,ACTIVE
797,1249,4,18,2023-07-20,ACTIVE
798,1659,5,7,2024-08-12,DORMANT
799,1003,1,13,2022-04-25,ACTIVE
800,3228,2,19,2019-02-12,DORMANT
801,3139,3,16,2023-06-23,ACTIVE
802,1929,3,11,2022-12-05,ACTIVE
803,394,4,5,2019-02-11,ACTIVE
804,1618,1,2,2020-12-30,ACTIVE
805,3642,5,1,2024-06-04,ACTIVE
806,661,1,16,2020-10-09,ACTIVE
807,4165,3,5,2024-06-05,ACTIVE
808,320,1,7,2024-04-12,ACTIVE
809,2225,3,9,2022-03-05,ACTIVE
810,584,2,4,2023-03-23,ACTIVE
811,3601,2,19,2019-02-06,ACTIVE
812,582,3,20,2024-07-12,ACTIVE
813,3697,5,15,2021-04-02,ACTIVE
814,1768,5,7,2020-08-01,ACTIVE
815,1557,1,18,2021-10-17,ACTIVE
816,1799,3,5,2021-12-17,ACTIVE
817,4207,4,13,2025-01-11,ACTIVE
818,999,5,3,2024-03-10,ACTIVE
819,758,5,6,2024-07-15,ACTIVE
820,283,2,12,2019-04-23,ACTIVE
821,4897,5,18,2023-11-15,ACTIVE
822,131,5,18,2023-12-25,ACTIVE
823,1294,5,4,2020-08-23,ACTIVE
824,61,3,20,2020-03-17,ACTIVE
825,2212,3,14,2019-08-16,ACTIVE
826,1549,2,14,2021-05-23,ACTIVE
827,4368,1,1,2022-02-19,CLOSED
828,1782,5,11,2020-11-01,ACTIVE
829,38,1,9,2022-07-15,DORMANT
830,3632,3,18,2020-11-25,ACTIVE
831,2665,5,5,2023-02-17,CLOSED
832,474,1,10,2021-10-24,ACTIVE
833,59,1,15,2019-05-01,ACTIVE
834,2637,4,10,2021-01-11,ACTIVE
835,2615,3,16,2023-02-18,ACTIVE
836,2615,2,4,2022-05-27,ACTIVE
837,5000,2,4,2020-11-24,ACTIVE
838,4479,4,8,2019-09-14,ACTIVE
839,1412,1,6,2024-09-21,ACTIVE
840,85,4,11,2023-04-03,ACTIVE
841,1534,4,13,2023-09-09,ACTIVE
842,3798,3,19,2021-07-01,ACTIVE
843,2675,5,11,2020-08-16,ACTIVE
844,2874,1,2,2021-10-30,ACTIVE
845,3121,2,3,2019-07-31,ACTIVE
846,1091,2,15,2023-08-03,ACTIVE
847,2835,4,13,2024-05-15,ACTIVE
848,4225,4,10,2022-11-06,ACTIVE
849,2077,4,5,2022-11-13,ACTIVE
850,3191,1,11,2021-07-10,ACTIVE
851,4788,4,14,2021-07-10,ACTIVE
852,4229,4,20,2024-10-31,ACTIVE
853,1209,5,15,2024-08-01,ACTIVE
854,3578,1,13,2025-01-08,ACTIVE
855,4742,3,3,2023-10-25,ACTIVE
856,2582,3,9,2023-02-02,ACTIVE
857,3788,5,8,2019-03-19,ACTIVE
858,516,2,15,2020-02-16,ACTIVE
859,2213,3,1,2023-04-27,ACTIVE
860,2975,1,2,2023-05-17,DORMANT
861,933,2,9,2019-11-09,ACTIVE
862,1664,4,17,2019-01-04,ACTIVE
863,557,1,9,2019-04-19,ACTIVE
864,1672,2,1,2021-06-04,ACTIVE
865,993,3,8,2019-04-03,ACTIVE
866,1629,4,5,2022-01-27,CLOSED
867,1692,4,11,2019-07-11,ACTIVE
868,4853,1,6,2022-05-20,ACTIVE
869,1105,4,17,2020-09-18,ACTIVE
870,1271,2,18,2020-07-26,ACTIVE
871,2903,5,18,2024-04-09,DORMANT
872,4745,3,5,2019-07-15,ACTIVE
873,1410,1,5,2019-09-19,ACTIVE
874,3647,5,19,2025-06-27,ACTIVE
875,1331,5,13,2024-04-18,DORMANT
876,4724,1,7,2019-11-28,CLOSED
877,2055,2,14,2022-08-12,ACTIVE
878,954,3,8,2022-06-13,ACTIVE
879,1843,1,3,2020-11-11,ACTIVE
880,2803,5,4,2024-08-16,ACTIVE
881,10,5,10,2020-06-17,CLOSED
882,2610,1,4,2024-10-20,ACTIVE
883,122,5,18,2023-03-04,ACTIVE
884,4783,1,12,2024-12-26,ACTIVE
885,2561,1,20,2019-11-20,ACTIVE
886,3038,3,20,2024-04-24,ACTIVE
887,441,1,15,2019-03-14,ACTIVE
888,2750,5,13,2022-11-13,ACTIVE
889,591,4,12,2022-06-15,ACTIVE
890,1369,3,8,2021-09-14,ACTIVE
891,1990,5,9,2022-09-07,ACTIVE
892,1362,5,20,2023-11-22,ACTIVE
893,3774,3,9,2022-08-21,ACTIVE
894,2065,3,17,2021-10-28,ACTIVE
895,2416,5,1,2024-06-29,ACTIVE
896,2952,4,6,2022-05-15,ACTIVE
897,2769,2,7,2020-02-15,ACTIVE
898,3417,5,9,2025-04-24,ACTIVE
899,1577,3,10,2023-12-25,ACTIVE
900,115,1,4,2024-12-13,ACTIVE
901,1369,1,16,2022-04-08,ACTIVE
902,139,3,12,2020-10-23,CLOSED
903,4924,3,9,2022-05-14,ACTIVE
904,4942,2,3,2022-09-18,ACTIVE
905,3374,3,9,2023-08-01,ACTIVE
906,1316,1,17,2021-12-24,ACTIVE
907,74,4,14,2024-11-05,ACTIVE
908,3847,3,5,2024-02-02,CLOSED
909,484,2,1,2021-12-02,ACTIVE
910,4112,4,1,2024-03-21,ACTIVE
911,1550,2,3,2024-05-14,CLOSED
912,1360,4,9,2020-05-14,ACTIVE
913,1897,3,6,2022-07-26,ACTIVE
914,4225,1,9,2019-11-22,ACTIVE
915,511,4,4,2022-12-12,ACTIVE
916,423,5,20,2020-07-06,ACTIVE
917,2433,2,19,2024-04-21,CLOSED
918,1907,4,5,2021-06-06,ACTIVE
919,4328,2,5,2021-09-22,ACTIVE
920,959,1,14,2021-07-17,DORMANT
921,825,2,10,2019-11-04,ACTIVE
922,65,2,16,2022-08-23,ACTIVE
923,4929,5,6,2024-04-06,ACTIVE
924,4711,2,20,2020-04-14,ACTIVE
925,3349,4,14,2023-07-13,ACTIVE
926,801,2,18,2020-09-16,ACTIVE
927,278,3,9,2025-05-27,ACTIVE
928,1718,2,7,2019-09-06,ACTIVE
929,2414,3,18,2025-06-29,ACTIVE
930,1239,2,10,2023-01-06,ACTIVE
931,4524,2,2,2020-08-26,ACTIVE
932,1487,4,13,2019-02-28,CLOSED
933,4682,3,6,2021-10-17,ACTIVE
934,3299,3,9,2025-05-05,ACTIVE
935,4471,5,20,2022-09-03,ACTIVE
936,2996,2,8,2024-11-11,ACTIVE
937,93,2,10,2022-07-01,ACTIVE
938,3532,4,16,2020-11-17,ACTIVE
939,1841,5,15,2020-05-29,ACTIVE
940,3528,5,13,2020-06-16,ACTIVE
941,1622,4,18,2020-02-06,ACTIVE
942,1562,3,6,2024-11-10,ACTIVE
943,1417,1,20,2020-07-27,ACTIVE
944,2965,4,9,2023-04-15,ACTIVE
945,4191,3,18,2021-08-28,ACTIVE
946,1131,5,7,2023-12-11,ACTIVE
947,1414,4,5,2020-03-12,ACTIVE
948,3598,1,11,2024-06-25,ACTIVE
949,3745,2,13,2022-10-30,ACTIVE
950,2119,4,3,2023-04-04,ACTIVE
951,664,1,1,2023-06-27,ACTIVE
952,2635,1,4,2021-01-31,DORMANT
953,2775,4,19,2023-01-02,CLOSED
954,3970,3,18,2025-05-01,ACTIVE
955,3491,4,6,2021-05-10,ACTIVE
956,1572,5,10,2024-05-28,ACTIVE
957,1524,1,7,2021-05-16,ACTIVE
958,988,1,12,2022-01-27,DORMANT
959,3239,2,8,2021-11-19,ACTIVE
960,3846,1,13,2022-08-07,ACTIVE
961,3694,2,18,2024-05-16,DORMANT
962,99,1,14,2019-01-28,ACTIVE
963,2289,1,11,2025-05-24,ACTIVE
964,1515,4,10,2020-08-03,DORMANT
965,4298,4,6,2025-04-18,DORMANT
966,634,5,13,2021-07-15,ACTIVE
967,4842,3,10,2024-11-27,ACTIVE
968,4586,5,12,2024-03-03,ACTIVE
969,579,1,1,2023-04-05,ACTIVE
970,3960,5,18,2019-10-03,ACTIVE
971,273,4,13,2025-04-13,ACTIVE
972,4882,1,4,2022-09-09,ACTIVE
973,3955,1,6,2024-12-12,ACTIVE
974,3928,5,18,2019-06-02,ACTIVE
975,453,2,5,2023-05-24,ACTIVE
976,1176,3,18,2024-03-16,ACTIVE
977,4912,5,5,2024-08-29,ACTIVE
978,414,5,7,2024-01-01,ACTIVE
979,1551,3,9,2019-09-04,ACTIVE
980,4527,1,3,2022-11-14,ACTIVE
981,4991,1,12,2022-10-02,ACTIVE
982,1947,2,20,2022-05-11,ACTIVE
983,192,5,14,2021-10-29,ACTIVE
984,41,3,8,2023-09-12,ACTIVE
985,1860,5,12,2023-08-19,ACTIVE
986,1333,4,7,2024-11-20,ACTIVE
987,3450,5,9,2025-03-31,ACTIVE
988,136,5,12,2023-07-29,ACTIVE
989,4202,4,4,2019-02-06,CLOSED
990,4615,4,5,2023-06-16,DORMANT
991,1942,3,9,2025-05-28,ACTIVE
992,1566,1,7,2024-08-26,ACTIVE
993,4222,2,14,2024-11-07,ACTIVE
994,389,4,20,2022-10-03,ACTIVE
995,1559,1,17,2020-11-07,DORMANT
996,2122,3,1,2021-09-03,ACTIVE
997,1029,5,15,2023-01-07,ACTIVE
998,3535,3,15,2019-09-10,CLOSED
999,82,3,1,2023-06-05,ACTIVE
1000,776,4,15,2024-07-09,ACTIVE
1001,3039,2,2,2025-02-09,ACTIVE
1002,4374,4,4,2025-05-26,ACTIVE
1003,2888,5,17,2021-01-30,ACTIVE
1004,1879,4,16,2025-01-14,ACTIVE
1005,2272,5,18,2020-01-28,CLOSED
1006,1608,4,16,2020-03-06,ACTIVE
1007,3140,2,8,2021-09-23,ACTIVE
1008,606,1,6,2021-12-27,DORMANT
1009,4736,2,20,2022-01-05,ACTIVE
1010,3415,4,2,2019-04-12,ACTIVE
1011,3666,3,19,2021-06-11,ACTIVE
1012,2145,1,13,2025-03-04,ACTIVE
1013,4271,3,6,2025-03-10,ACTIVE
1014,3766,2,6,2024-10-27,ACTIVE
1015,1377,1,13,2023-11-24,ACTIVE
1016,3463,4,1,2024-12-20,ACTIVE
1017,348,3,9,2022-05-05,ACTIVE
1018,1,4,12,2020-04-16,ACTIVE
1019,63,5,12,2023-11-16,ACTIVE
1020,1784,1,4,2025-05-26,ACTIVE
1021,3815,3,19,2022-07-03,ACTIVE
1022,226,2,16,2023-02-07,ACTIVE
1023,1043,2,12,2020-02-26,ACTIVE
1024,845,2,1,2020-06-22,ACTIVE
1025,2681,2,4,2023-09-03,ACTIVE
1026,4120,3,9,2023-11-16,ACTIVE
1027,1235,5,7,2025-06-06,ACTIVE
1028,1985,2,10,2022-08-04,DORMANT
1029,4257,2,13,2024-05-14,ACTIVE
1030,1279,2,8,2021-09-12,ACTIVE
1031,1595,5,20,2021-03-16,ACTIVE
1032,2552,1,10,2025-04-23,ACTIVE
1033,1953,2,10,2022-03-22,ACTIVE
1034,1696,2,8,2020-10-10,ACTIVE
1035,955,2,20,2025-03-19,ACTIVE
1036,3292,1,15,2023-09-21,ACTIVE
1037,357,2,1,2022-12-30,CLOSED
1038,3596,1,15,2024-12-23,ACTIVE
1039,969,1,17,2023-04-01,ACTIVE
1040,242,4,13,2020-09-17,ACTIVE
1041,3447,4,12,2021-02-14,ACTIVE
1042,4235,2,3,2022-07-26,ACTIVE
1043,2145,3,19,2022-06-22,ACTIVE
1044,147,4,5,2023-11-09,ACTIVE
1045,543,4,3,2022-03-12,ACTIVE
1046,692,3,5,2023-03-31,ACTIVE
1047,1026,5,9,2024-11-10,ACTIVE
1048,4051,2,6,2022-11-07,CLOSED
1049,4006,5,16,2024-03-27,ACTIVE
1050,3360,5,10,2025-05-15,ACTIVE
1051,2952,1,16,2023-10-17,ACTIVE
1052,730,1,3,2020-09-12,DORMANT
1053,4500,2,18,2022-08-04,ACTIVE
1054,2556,3,11,2020-11-02,ACTIVE
1055,1151,1,19,2021-03-11,ACTIVE
1056,1736,4,15,2019-06-20,DORMANT
1057,1039,2,11,2023-03-29,ACTIVE
1058,2913,5,10,2022-11-17,ACTIVE
1059,4841,2,9,2024-06-04,ACTIVE
1060,2541,1,3,2025-02-10,ACTIVE
1061,4415,3,9,2021-07-27,ACTIVE
1062,1243,5,18,2021-04-14,ACTIVE
1063,773,3,12,2025-03-06,ACTIVE
1064,1917,2,16,2024-08-08,ACTIVE
1065,3413,3,4,2022-10-16,CLOSED
1066,2500,3,1,2024-07-24,ACTIVE
1067,3441,2,13,2023-01-04,ACTIVE
1068,3546,5,8,2022-06-09,ACTIVE
1069,1214,3,6,2021-10-01,ACTIVE
1070,2932,3,8,2023-09-28,ACTIVE
1071,419,2,19,2022-06-26,DORMANT
1072,3782,4,12,2022-09-02,ACTIVE
1073,4961,3,1,2025-04-30,ACTIVE
1074,789,1,4,2023-10-19,ACTIVE
1075,1872,5,13,2024-05-10,CLOSED
1076,4591,3,17,2021-07-01,CLOSED
1077,2026,2,19,2023-08-19,CLOSED
1078,2447,1,19,2019-03-11,ACTIVE
1079,4824,2,5,2022-06-11,ACTIVE
1080,561,3,11,2020-03-07,ACTIVE
1081,2652,1,7,2021-12-13,ACTIVE
1082,3905,5,3,2019-06-19,ACTIVE
1083,540,5,11,2024-09-14,ACTIVE
1084,4756,5,17,2024-05-04,ACTIVE
1085,3137,4,11,2024-06-07,ACTIVE
1086,3290,2,15,2019-09-16,ACTIVE
1087,2611,3,19,2025-04-17,CLOSED
1088,4913,1,8,2024-08-22,ACTIVE
1089,1945,2,16,2024-10-05,DORMANT
1090,3146,3,15,2021-09-30,ACTIVE
1091,2759,4,3,2022-03-30,ACTIVE
1092,3261,3,6,2020-03-12,CLOSED
1093,4108,2,3,2019-08-18,ACTIVE
1094,1896,3,5,2021-04-10,ACTIVE
1095,2501,1,1,2021-04-20,ACTIVE
1096,2830,4,14,2022-05-01,ACTIVE
1097,3874,1,12,2020-09-11,ACTIVE
1098,48,4,13,2022-07-05,ACTIVE
1099,2365,4,14,2020-09-13,CLOSED
1100,2257,3,12,2020-09-26,DORMANT
1101,4673,1,13,2024-06-16,ACTIVE
1102,754,4,6,2023-11-01,ACTIVE
1103,2803,4,15,2025-05-29,DORMANT
1104,4650,3,16,2022-11-10,ACTIVE
1105,3653,2,9,2021-04-08,ACTIVE
1106,403,2,8,2025-03-31,ACTIVE
1107,2087,5,5,2023-09-23,ACTIVE
1108,2228,5,15,2020-06-20,ACTIVE
1109,3411,4,7,2022-11-03,ACTIVE
1110,2991,2,17,2021-03-15,ACTIVE
1111,4644,4,16,2024-07-29,ACTIVE
1112,1150,1,11,2021-05-01,ACTIVE
1113,63,2,7,2025-02-03,ACTIVE
1114,4940,2,11,2020-07-09,ACTIVE
1115,3154,2,2,2022-05-30,ACTIVE
1116,1009,5,2,2021-08-05,ACTIVE
1117,2032,3,6,2019-08-16,ACTIVE
1118,1323,3,3,2024-02-08,ACTIVE
1119,2082,5,1,2024-04-17,ACTIVE
1120,752,5,20,2019-09-11,ACTIVE
1121,4145,5,16,2024-08-15,ACTIVE
1122,658,3,14,2024-09-25,ACTIVE
1123,1661,4,17,2019-09-11,ACTIVE
1124,701,5,18,2019-02-28,ACTIVE
1125,1081,4,4,2023-09-18,ACTIVE
1126,2157,4,3,2021-10-11,ACTIVE
1127,1541,1,8,2022-04-29,ACTIVE
1128,3033,3,4,2019-09-22,ACTIVE
1129,1984,4,15,2023-09-04,ACTIVE
1130,315,3,13,2023-05-01,ACTIVE
1131,3082,3,14,2025-04-12,ACTIVE
1132,4734,1,14,2021-07-26,ACTIVE
1133,2315,3,5,2021-05-27,ACTIVE
1134,2136,4,5,2020-06-30,ACTIVE
1135,1650,2,13,2020-02-02,DORMANT
1136,3220,4,4,2024-08-01,ACTIVE
1137,3801,4,18,2025-01-24,DORMANT
1138,2479,3,6,2023-06-19,ACTIVE
1139,4068,4,5,2024-01-26,ACTIVE
1140,1776,2,3,2019-08-18,DORMANT
1141,1967,3,20,2020-12-03,ACTIVE
1142,1768,5,3,2022-11-28,ACTIVE
1143,3816,4,3,2024-12-31,ACTIVE
1144,242,4,20,2023-08-27,ACTIVE
1145,4798,1,2,2023-04-04,ACTIVE
1146,2950,5,20,2024-10-16,ACTIVE
1147,4837,5,18,2024-11-15,CLOSED
1148,4877,2,10,2019-01-07,ACTIVE
1149,2257,5,7,2019-06-26,ACTIVE
1150,4112,1,20,2022-05-14,DORMANT
1151,3369,2,14,2019-10-26,ACTIVE
1152,367,5,10,2023-12-29,ACTIVE
1153,2828,2,20,2025-03-26,ACTIVE
1154,1253,5,16,2020-09-22,ACTIVE
1155,2488,5,6,2019-09-27,CLOSED
1156,4786,5,17,2019-03-22,ACTIVE
1157,3604,4,6,2023-08-23,ACTIVE
1158,3522,5,18,2021-03-30,ACTIVE
1159,4943,4,10,2020-05-15,ACTIVE
1160,4518,3,10,2023-02-19,ACTIVE
1161,1644,1,9,2023-02-20,ACTIVE
1162,1213,2,15,2021-09-16,ACTIVE
1163,4704,2,11,2023-02-10,ACTIVE
1164,20,3,7,2022-08-05,ACTIVE
1165,676,5,18,2024-11-23,ACTIVE
1166,4478,1,2,2020-10-02,ACTIVE
1167,609,3,2,2020-08-31,ACTIVE
1168,62,3,13,2021-10-05,ACTIVE
1169,1266,2,11,2023-05-19,ACTIVE
1170,2286,4,19,2023-07-22,ACTIVE
1171,1155,4,20,2024-01-03,ACTIVE
1172,1629,5,1,2024-06-20,ACTIVE
1173,1627,5,17,2024-04-10,ACTIVE
1174,3717,3,20,2019-04-14,ACTIVE
1175,1443,5,18,2023-03-12,ACTIVE
1176,1654,4,8,2024-06-10,ACTIVE
1177,2503,1,13,2021-12-14,DORMANT
1178,3270,2,4,2019-05-01,ACTIVE
1179,282,4,19,2020-02-11,ACTIVE
1180,4982,5,3,2020-11-06,ACTIVE
1181,1025,2,6,2023-07-13,ACTIVE
1182,4819,2,6,2020-03-07,DORMANT
1183,3404,3,6,2021-06-27,CLOSED
1184,1236,5,8,2019-03-02,ACTIVE
1185,4183,3,17,2022-06-24,ACTIVE
1186,4761,2,10,2023-06-02,ACTIVE
1187,4958,3,5,2021-11-13,ACTIVE
1188,786,5,19,2022-08-24,ACTIVE
1189,3318,4,11,2025-03-12,CLOSED
1190,1668,1,10,2019-09-19,ACTIVE
1191,3009,4,3,2022-12-07,DORMANT
1192,3195,2,10,2024-12-10,ACTIVE
1193,4790,4,2,2021-02-02,ACTIVE
1194,3776,3,9,2025-06-25,ACTIVE
1195,2447,5,5,2025-01-14,ACTIVE
1196,3791,4,17,2023-08-12,ACTIVE
1197,534,4,6,2021-12-24,ACTIVE
1198,402,5,11,2020-01-04,ACTIVE
1199,3664,3,5,2021-05-19,ACTIVE
1200,130,1,7,2021-10-24,ACTIVE
1201,2340,4,7,2021-07-02,ACTIVE
1202,4372,2,4,2023-11-15,ACTIVE
1203,2960,3,10,2023-06-19,ACTIVE
1204,1859,3,18,2020-06-26,ACTIVE
1205,2974,4,1,2025-01-12,ACTIVE
1206,4151,5,14,2021-01-21,DORMANT
1207,3650,4,6,2024-10-12,ACTIVE
1208,2787,4,11,2020-02-25,DORMANT
1209,3098,5,14,2025-06-28,ACTIVE
1210,3513,2,20,2023-01-26,ACTIVE
1211,4861,5,3,2023-05-23,ACTIVE
1212,1221,4,16,2020-06-30,ACTIVE
1213,642,1,16,2025-04-17,DORMANT
1214,3315,5,7,2021-05-15,ACTIVE
1215,724,2,8,2023-04-21,ACTIVE
1216,4898,5,4,2020-03-29,ACTIVE
1217,738,5,12,2023-10-24,ACTIVE
1218,4854,3,12,2020-11-09,ACTIVE
1219,1300,3,10,2019-10-01,ACTIVE
1220,3481,4,12,2019-03-01,ACTIVE
1221,340,4,11,2019-12-08,ACTIVE
1222,153,5,11,2022-11-18,ACTIVE
