txn_id,account_id,txn_date,txn_type,amount
609,5512,2024-06-14,FEE,477.3
610,7911,2023-05-28,FEE,1703.68
611,2660,2025-03-11,TRANSFER,236.51
612,6612,2025-06-24,DEPOSIT,235.56
613,7461,2024-04-03,TRANSFER,187.27
614,2760,2025-05-15,FEE,708.21
615,6990,2024-06-15,DEPOSIT,435.0
616,2004,2025-06-20,WITHDRAWAL,227.65
617,4217,2023-10-04,FEE,429.35
618,2787,2023-11-02,FEE,82.75
619,3993,2023-02-03,TRANSFER,250.23
620,1462,2024-06-23,DEPOSIT,562.35
621,4847,2025-03-31,TRANSFER,81.54
622,4885,2024-10-13,WITHDRAWAL,286.64
623,5221,2024-11-28,FEE,439.98
624,895,2024-08-20,WITHDRAWAL,389.84
625,1007,2024-07-19,TRANSFER,254.73
626,4283,2024-07-30,TRANSFER,409.02
627,5279,2024-07-16,INTEREST,558.2
628,518,2025-02-20,TRANSFER,84.75
629,6826,2025-03-15,WITHDRAWAL,1019.17
630,5300,2023-10-11,FEE,283.85
631,7599,2024-09-05,TRANSFER,237.84
632,7380,2025-02-13,TRANSFER,610.18
633,6044,2023-01-31,DEPOSIT,321.4
634,1001,2024-10-05,TRANSFER,489.4
635,3748,2024-01-06,FEE,483.94
636,640,2024-04-18,INTEREST,516.69
637,5928,2024-06-22,TRANSFER,399.91
638,730,2024-01-13,INTEREST,748.33
639,4749,2025-03-17,WITHDRAWAL,543.37
640,433,2023-01-24,FEE,345.86
641,6788,2025-03-12,INTEREST,306.02
642,3938,2024-04-14,DEPOSIT,659.04
643,2811,2023-05-09,FEE,192.62
644,2938,2024-01-12,DEPOSIT,310.52
645,4197,2023-04-18,TRANSFER,233.69
646,6464,2023-03-28,FEE,455.02
647,1122,2025-05-08,DEPOSIT,795.66
648,4944,2024-07-21,FEE,662.32
649,2327,2024-05-14,WITHDRAWAL,202.98
650,6842,2024-08-12,WITHDRAWAL,1016.59
651,1879,2024-02-28,DEPOSIT,2158.4
652,5263,2023-11-27,FEE,258.13
653,3417,2024-07-26,INTEREST,319.56
654,5981,2024-02-12,TRANSFER,46.15
655,6500,2024-10-25,DEPOSIT,728.18
656,2943,2024-07-22,DEPOSIT,491.62
657,1615,2023-09-10,DEPOSIT,189.84
658,7013,2024-09-19,WITHDRAWAL,538.02
659,7523,2024-07-16,WITHDRAWAL,92.04
660,4526,2024-04-08,DEPOSIT,123.68
661,1063,2024-03-31,WITHDRAWAL,304.1
662,7471,2025-06-21,DEPOSIT,195.94
663,7717,2024-08-08,DEPOSIT,727.86
664,2473,2023-03-05,TRANSFER,356.66
665,5468,2023-07-02,FEE,913.21
666,4525,2024-01-15,INTEREST,144.67
667,5406,2024-05-20,DEPOSIT,1171.07
668,4551,2023-09-03,TRANSFER,165.1
669,5444,2023-05-26,WITHDRAWAL,1034.54
670,519,2024-09-05,TRANSFER,2018.49
671,3425,2023-05-03,DEPOSIT,169.03
672,5935,2025-01-31,FEE,226.48
673,5423,2023-02-17,WITHDRAWAL,661.22
674,210,2023-08-22,INTEREST,939.51
675,4687,2023-08-17,TRANSFER,735.64
676,4990,2023-05-16,DEPOSIT,366.34
677,867,2024-09-04,WITHDRAWAL,97.44
678,3941,2024-12-12,TRANSFER,125.37
679,6588,2024-10-10,WITHDRAWAL,593.02
680,7301,2025-06-25,FEE,866.1
681,176,2023-05-16,INTEREST,955.56
682,7255,2024-06-25,WITHDRAWAL,656.79
683,4857,2024-11-14,DEPOSIT,694.05
684,3530,2024-04-24,FEE,637.69
685,217,2023-06-04,DEPOSIT,903.56
686,5526,2025-02-08,WITHDRAWAL,144.21
687,2911,2024-12-16,TRANSFER,256.09
688,5527,2024-06-19,FEE,257.47
689,604,2025-01-16,WITHDRAWAL,540.89
690,5549,2024-02-19,DEPOSIT,210.42
691,1743,2024-07-18,TRANSFER,397.84
692,3304,2023-11-26,FEE,1367.96
693,820,2023-02-28,WITHDRAWAL,241.47
694,5831,2024-10-19,FEE,1560.07
695,7598,2025-01-17,INTEREST,372.39
696,1062,2023-03-12,WITHDRAWAL,1049.55
697,2472,2023-12-29,INTEREST,439.91
698,3471,2024-04-14,TRANSFER,1311.25
699,7025,2024-09-26,INTEREST,536.09
700,3013,2024-08-30,WITHDRAWAL,410.72
701,2956,2023-01-17,INTEREST,912.97
702,7757,2024-04-01,TRANSFER,326.09
703,2627,2025-04-30,FEE,1080.35
704,185,2023-06-28,FEE,828.04
705,3449,2024-07-10,WITHDRAWAL,471.59
706,6419,2023-12-27,TRANSFER,659.51
707,602,2024-07-26,TRANSFER,236.23
708,1310,2024-09-07,WITHDRAWAL,1093.63
709,1372,2025-02-07,DEPOSIT,1097.2
710,2767,2025-03-08,DEPOSIT,283.97
711,4626,2025-06-14,DEPOSIT,436.69
712,1013,2025-03-08,DEPOSIT,180.17
713,6900,2024-02-24,FEE,380.92
714,1855,2023-10-06,TRANSFER,533.36
715,7,2024-01-12,INTEREST,990.58
716,188,2024-05-04,TRANSFER,121.98
717,4046,2023-06-25,INTEREST,465.41
718,1624,2023-07-25,WITHDRAWAL,151.82
719,1140,2024-09-13,TRANSFER,1917.16
720,6643,2024-03-07,INTEREST,438.46
721,63,2024-07-17,FEE,131.75
722,441,2024-06-29,FEE,404.15
723,1368,2024-11-02,WITHDRAWAL,100.44
724,587,2025-04-23,INTEREST,668.14
725,379,2024-08-12,WITHDRAWAL,704.46
726,6439,2023-02-06,DEPOSIT,474.83
727,5803,2024-12-23,TRANSFER,1038.15
728,1256,2023-12-01,WITHDRAWAL,533.59
729,2488,2024-11-25,WITHDRAWAL,295.41
730,2442,2023-12-09,DEPOSIT,548.84
731,7928,2025-06-19,INTEREST,821.66
732,3947,2025-06-18,DEPOSIT,1365.11
733,737,2023-10-29,FEE,210.64
734,3348,2023-01-30,DEPOSIT,195.72
735,874,2025-01-17,TRANSFER,310.14
736,4800,2024-10-11,FEE,799.84
737,3239,2024-07-23,WITHDRAWAL,94.24
738,99,2024-10-10,INTEREST,372.79
739,7027,2025-05-12,INTEREST,129.94
740,2460,2024-05-13,TRANSFER,164.03
741,3300,2024-06-02,DEPOSIT,580.13
742,414,2025-05-08,FEE,347.77
743,314,2024-07-26,DEPOSIT,203.17
744,2374,2025-06-01,TRANSFER,354.53
745,7230,2023-05-29,TRANSFER,86.58
746,6273,2023-07-10,TRANSFER,381.15
747,1786,2024-10-17,TRANSFER,302.49
748,7620,2024-02-06,TRANSFER,985.17
749,1433,2024-04-28,FEE,746.56
750,4519,2023-06-27,WITHDRAWAL,151.03
751,6795,2023-08-25,TRANSFER,475.36
752,4326,2025-06-28,INTEREST,679.26
753,1595,2024-07-27,WITHDRAWAL,838.57
754,4773,2023-01-22,INTEREST,133.55
755,3584,2023-09-25,INTEREST,60.35
756,4812,2024-07-13,DEPOSIT,56.7
757,6045,2023-12-07,TRANSFER,957.54
758,6754,2024-11-27,WITHDRAWAL,586.37
759,338,2024-12-26,INTEREST,487.43
760,4342,2024-11-30,FEE,308.01
761,7817,2024-05-17,TRANSFER,667.71
762,558,2024-05-25,INTEREST,169.73
763,4300,2025-02-25,DEPOSIT,495.38
764,7049,2025-01-05,FEE,504.38
765,1217,2024-06-20,WITHDRAWAL,110.88
766,3911,2024-08-01,INTEREST,1451.33
767,3431,2023-02-15,WITHDRAWAL,400.15
768,5674,2023-03-07,WITHDRAWAL,461.71
769,4770,2023-08-06,TRANSFER,484.26
770,736,2023-12-22,INTEREST,431.02
771,3326,2023-02-04,INTEREST,632.3
772,2332,2023-06-05,FEE,144.81
773,2266,2024-12-04,INTEREST,1109.1
774,5732,2025-05-23,INTEREST,894.28
775,4669,2024-04-06,WITHDRAWAL,315.4
776,3624,2023-01-23,WITHDRAWAL,125.88
777,182,2024-03-06,WITHDRAWAL,233.57
778,5691,2024-02-20,WITHDRAWAL,652.06
779,5070,2025-04-16,FEE,348.95
780,5037,2023-07-30,WITHDRAWAL,357.99
781,5343,2024-04-27,DEPOSIT,609.41
782,208,2024-03-04,INTEREST,673.24
783,2471,2025-01-04,INTEREST,188.81
784,1194,2023-09-24,FEE,456.58
785,4235,2024-01-01,DEPOSIT,411.62
786,6347,2025-05-10,DEPOSIT,61.01
787,4350,2023-04-05,WITHDRAWAL,654.77
788,1190,2023-11-11,FEE,162.51
789,4665,2024-04-02,FEE,29.59
790,1659,2023-09-01,FEE,421.28
791,7564,2024-03-16,INTEREST,243.85
792,426,2024-07-07,INTEREST,223.29
793,7615,2023-04-23,WITHDRAWAL,1582.8
794,3578,2024-03-21,DEPOSIT,111.73
795,5257,2024-06-17,DEPOSIT,28.84
796,1430,2025-01-20,TRANSFER,469.61
797,5030,2024-02-05,FEE,239.94
798,5065,2025-06-25,DEPOSIT,479.67
799,4858,2023-05-11,WITHDRAWAL,805.07
800,569,2024-11-28,WITHDRAWAL,117.8
801,2627,2025-04-16,TRANSFER,117.96
802,231,2023-07-23,DEPOSIT,436.64
803,995,2024-12-24,DEPOSIT,509.3
804,7412,2023-12-19,TRANSFER,557.37
805,6430,2024-12-05,FEE,257.51
806,1657,2024-03-05,DEPOSIT,130.52
807,7066,2023-04-30,INTEREST,273.71
808,4040,2023-09-19,TRANSFER,148.31
809,6198,2023-05-03,WITHDRAWAL,482.13
810,5920,2024-04-02,DEPOSIT,618.33
811,790,2024-06-08,FEE,859.79
812,5512,2025-06-24,FEE,450.65
813,5997,2023-05-05,WITHDRAWAL,1382.9
814,2626,2025-02-16,FEE,476.07
815,5390,2024-03-31,INTEREST,813.64
816,6533,2023-05-23,INTEREST,347.91
817,1037,2023-05-01,TRANSFER,1098.69
818,4439,2023-06-03,INTEREST,491.01
819,7804,2023-03-07,DEPOSIT,21.72
820,1613,2025-02-27,WITHDRAWAL,357.24
821,339,2023-09-07,INTEREST,258.71
822,6168,2024-02-05,WITHDRAWAL,586.56
823,7203,2025-05-29,FEE,852.08
824,6094,2025-05-29,TRANSFER,1486.6
825,6042,2025-05-05,TRANSFER,101.34
826,586,2025-02-27,INTEREST,907.32
827,5606,2024-03-24,INTEREST,97.07
828,422,2023-12-10,TRANSFER,819.91
829,1314,2024-05-06,INTEREST,445.9
830,1314,2024-07-25,DEPOSIT,292.14
831,5139,2024-01-22,WITHDRAWAL,766.33
832,3843,2023-04-14,FEE,316.75
833,5748,2023-08-20,FEE,456.15
834,7460,2024-07-19,WITHDRAWAL,202.57
835,7940,2023-06-10,FEE,489.75
836,6522,2023-09-12,WITHDRAWAL,205.9
837,1178,2024-10-29,TRANSFER,371.25
838,1739,2025-01-18,FEE,820.41
839,1667,2023-07-25,FEE,625.55
840,4224,2024-07-07,INTEREST,516.22
841,4529,2023-01-29,FEE,122.01
842,6921,2025-04-09,DEPOSIT,244.65
843,6958,2024-05-29,FEE,16.78
844,6082,2024-02-12,DEPOSIT,911.28
845,7438,2023-06-03,TRANSFER,1174.69
846,515,2023-01-24,FEE,753.75
847,3330,2024-06-09,WITHDRAWAL,1305.08
848,5462,2024-08-09,TRANSFER,442.89
849,4598,2023-03-09,FEE,381.65
850,989,2025-04-14,TRANSFER,502.51
851,4513,2025-01-11,DEPOSIT,982.58
852,4196,2024-11-29,TRANSFER,115.77
853,1418,2025-06-26,FEE,702.7
854,4975,2025-01-24,DEPOSIT,448.12
855,5173,2024-05-01,DEPOSIT,202.19
856,6572,2023-01-01,INTEREST,407.75
857,2726,2023-07-25,TRANSFER,382.47
858,2197,2024-04-14,DEPOSIT,1394.01
859,2015,2024-08-11,DEPOSIT,612.15
860,6819,2024-01-24,FEE,514.21
861,451,2023-02-04,FEE,584.21
862,5715,2023-12-11,TRANSFER,857.75
863,534,2023-06-22,DEPOSIT,289.54
864,6676,2025-05-02,TRANSFER,307.09
865,2916,2024-07-02,FEE,211.9
866,4819,2024-01-06,FEE,1686.51
867,5486,2024-02-09,WITHDRAWAL,350.83
868,5444,2025-03-05,WITHDRAWAL,473.45
869,4960,2023-10-04,TRANSFER,497.83
870,1544,2023-02-27,TRANSFER,483.35
871,819,2024-02-10,FEE,374.66
872,1690,2025-04-29,FEE,129.45
873,5683,2023-05-05,DEPOSIT,105.82
874,2294,2024-02-22,FEE,312.59
875,1473,2025-06-16,TRANSFER,255.85
876,2202,2024-05-05,FEE,261.15
877,246,2023-12-16,TRANSFER,519.95
878,815,2023-01-02,INTEREST,389.22
879,3115,2024-01-06,WITHDRAWAL,690.93
880,393,2023-08-31,INTEREST,704.4
881,4259,2025-01-08,WITHDRAWAL,311.5
882,4562,2023-01-30,WITHDRAWAL,547.49
883,4608,2023-12-03,DEPOSIT,908.24
884,1171,2024-07-17,TRANSFER,426.7
885,6064,2024-01-19,INTEREST,454.33
886,4944,2023-04-25,WITHDRAWAL,356.63
887,3228,2025-02-02,WITHDRAWAL,1036.67
888,2563,2023-05-21,TRANSFER,184.04
889,2194,2025-05-14,FEE,551.62
890,3584,2024-10-16,TRANSFER,485.49
891,3341,2023-09-06,DEPOSIT,563.35
892,7579,2025-06-17,DEPOSIT,1045.25
893,7412,2025-06-13,WITHDRAWAL,869.02
894,2344,2024-09-26,TRANSFER,205.74
895,6951,2024-12-15,DEPOSIT,189.61
896,2362,2024-10-12,FEE,448.27
897,2617,2024-03-14,DEPOSIT,498.93
898,6424,2023-03-31,FEE,275.33
899,2525,2024-05-16,FEE,398.54
900,1143,2023-05-29,WITHDRAWAL,222.07
901,2582,2023-09-11,WITHDRAWAL,355.03
902,3635,2025-01-15,DEPOSIT,368.47
903,4570,2023-06-16,INTEREST,355.84
904,6356,2025-05-11,WITHDRAWAL,707.99
905,4824,2024-08-28,INTEREST,854.68
906,588,2024-08-12,WITHDRAWAL,496.34
907,5586,2023-07-11,FEE,547.15
908,7884,2024-02-27,DEPOSIT,1297.98
909,1190,2024-09-06,DEPOSIT,229.67
910,4576,2024-08-11,DEPOSIT,186.35
911,5503,2024-07-20,DEPOSIT,404.74
912,61,2023-03-19,INTEREST,90.3
913,1841,2024-07-15,INTEREST,375.94
914,1303,2023-08-25,TRANSFER,314.63
915,6916,2024-09-01,DEPOSIT,177.78
916,4684,2024-10-04,INTEREST,717.57
917,4305,2023-08-18,INTEREST,669.75
918,37,2024-12-20,DEPOSIT,607.89
919,6749,2023-04-26,INTEREST,703.47
920,1158,2024-09-19,INTEREST,1389.48
921,7919,2023-07-25,DEPOSIT,371.43
922,6556,2024-04-27,TRANSFER,223.29
923,6792,2023-06-23,TRANSFER,169.46
924,4831,2023-02-10,TRANSFER,354.95
925,7316,2023-03-31,FEE,376.86
926,2960,2023-12-17,FEE,302.79
927,1421,2024-04-25,DEPOSIT,718.53
928,3324,2024-09-30,WITHDRAWAL,223.51
929,5623,2023-07-09,INTEREST,642.17
930,507,2024-09-21,DEPOSIT,177.08
931,1615,2023-06-05,INTEREST,924.92
932,1268,2025-02-13,FEE,242.53
933,4926,2023-02-11,INTEREST,910.29
934,973,2023-03-15,DEPOSIT,1151.41
935,5487,2023-08-01,FEE,883.4
936,450,2025-03-30,WITHDRAWAL,359.96
937,4216,2025-05-09,INTEREST,501.29
938,3381,2023-09-26,WITHDRAWAL,526.28
939,4730,2025-05-03,FEE,885.12
940,212,2023-04-14,WITHDRAWAL,335.03
941,2332,2025-03-23,WITHDRAWAL,356.51
942,7422,2023-08-06,DEPOSIT,99.94
943,3602,2025-01-20,WITHDRAWAL,327.46
944,7431,2025-02-08,DEPOSIT,402.99
945,6421,2024-05-18,TRANSFER,506.95
946,1065,2024-04-27,INTEREST,1441.94
947,1447,2023-09-06,TRANSFER,336.71
948,3017,2024-11-21,INTEREST,755.38
949,1533,2023-03-22,DEPOSIT,380.04
950,7532,2024-06-07,INTEREST,919.08
951,2954,2023-08-22,TRANSFER,460.48
952,6687,2023-01-18,TRANSFER,124.99
953,1834,2023-09-19,WITHDRAWAL,318.65
954,6605,2024-12-18,INTEREST,469.78
955,6597,2024-04-11,DEPOSIT,318.39
956,7483,2025-05-30,TRANSFER,1171.23
957,5750,2023-06-21,DEPOSIT,1310.88
958,2408,2024-04-21,INTEREST,704.43
959,3306,2024-05-10,WITHDRAWAL,259.86
960,7078,2024-06-02,INTEREST,275.21
961,5163,2024-05-21,FEE,315.23
962,5348,2024-06-26,WITHDRAWAL,290.33
963,4742,2023-01-06,DEPOSIT,585.05
964,1357,2024-01-13,INTEREST,319.56
965,6813,2025-05-17,FEE,152.22
966,7660,2023-04-21,TRANSFER,515.74
967,2254,2024-07-19,INTEREST,761.99
968,3998,2024-08-23,INTEREST,440.57
969,2137,2023-02-11,WITHDRAWAL,436.45
970,936,2023-03-26,DEPOSIT,487.92
971,1123,2024-02-04,FEE,555.24
972,5157,2025-02-11,WITHDRAWAL,71.73
973,6518,2023-04-01,TRANSFER,302.06
974,7559,2023-06-28,TRANSFER,178.27
975,7602,2023-06-12,FEE,329.17
976,1510,2025-06-21,INTEREST,974.82
977,6034,2023-11-20,INTEREST,237.63
978,6536,2023-12-16,WITHDRAWAL,85.22
979,711,2024-02-16,FEE,391.96
980,994,2023-02-25,TRANSFER,357.13
981,5476,2025-05-14,FEE,431.98
982,55,2024-04-08,FEE,625.59
983,1641,2023-03-05,INTEREST,372.07
984,7088,2025-03-29,INTEREST,896.43
985,6899,2024-10-28,TRANSFER,20.54
986,6730,2023-05-02,DEPOSIT,127.87
987,2362,2024-12-18,FEE,515.66
988,3176,2023-11-05,DEPOSIT,626.79
989,1757,2024-12-22,FEE,297.67
990,6160,2025-01-15,FEE,1186.82
991,5529,2024-03-18,WITHDRAWAL,1006.59
992,6173,2024-12-22,INTEREST,1006.24
993,776,2023-08-02,FEE,772.66
994,6100,2024-02-28,FEE,823.03
995,356,2023-11-20,TRANSFER,560.86
996,3451,2023-01-20,TRANSFER,346.92
997,2743,2023-04-18,DEPOSIT,916.6
998,564,2024-12-20,DEPOSIT,440.51
999,6655,2023-08-11,WITHDRAWAL,258.53
1000,2395,2024-03-19,INTEREST,611.03
1001,2893,2024-08-06,TRANSFER,707.5
1002,5018,2025-06-26,DEPOSIT,873.61
1003,7786,2023-01-20,WITHDRAWAL,1212.27
1004,1527,2024-11-12,DEPOSIT,579.99
1005,4121,2023-09-28,WITHDRAWAL,510.52
1006,4188,2025-01-01,DEPOSIT,335.9
1007,2377,2023-02-20,DEPOSIT,566.52
1008,6009,2024-02-05,DEPOSIT,554.62
1009,1562,2023-03-21,FEE,107.94
1010,3020,2025-06-05,FEE,75.4
1011,4698,2025-04-19,FEE,1559.55
1012,5807,2023-11-28,WITHDRAWAL,128.74
1013,4438,2023-08-01,DEPOSIT,299.42
1014,2945,2023-11-15,INTEREST,570.87
1015,5568,2023-06-07,TRANSFER,237.92
1016,6540,2023-10-07,WITHDRAWAL,189.56
1017,3992,2023-06-27,FEE,196.1
1018,542,2024-12-04,TRANSFER,80.08
1019,2574,2023-06-13,WITHDRAWAL,771.34
1020,7670,2024-11-11,INTEREST,129.23
1021,5527,2023-08-13,DEPOSIT,502.36
1022,1154,2025-03-22,FEE,279.48
1023,7299,2023-05-03,INTEREST,945.22
1024,3590,2024-03-10,INTEREST,837.77
1025,1747,2024-04-04,FEE,378.72
1026,1173,2025-03-31,TRANSFER,113.21
1027,6125,2024-05-18,DEPOSIT,125.71
1028,1300,2024-08-24,FEE,431.31
1029,3733,2023-09-17,FEE,172.06
1030,7720,2023-02-12,FEE,134.06
1031,3268,2023-04-19,TRANSFER,601.04
1032,4505,2023-12-24,TRANSFER,110.21
1033,4979,2025-03-05,FEE,242.8
1034,5756,2023-03-07,TRANSFER,178.62
1035,71,2024-01-24,FEE,227.44
1036,1223,2023-07-26,WITHDRAWAL,1065.11
1037,4641,2023-11-09,TRANSFER,301.7
1038,4915,2024-01-03,TRANSFER,418.55
1039,602,2025-03-15,FEE,444.45
1040,1489,2025-05-19,FEE,415.56
1041,6088,2024-11-05,WITHDRAWAL,307.08
1042,3162,2024-10-17,TRANSFER,132.61
1043,4981,2024-10-10,INTEREST,1233.08
1044,2895,2024-02-10,FEE,599.27
1045,1812,2024-04-19,FEE,46.47
1046,6931,2023-11-28,WITHDRAWAL,218.13
1047,5831,2024-09-18,TRANSFER,1675.39
1048,5048,2024-09-06,INTEREST,140.47
1049,5688,2023-10-07,DEPOSIT,232.53
1050,1773,2025-05-15,INTEREST,207.58
1051,1,2025-02-20,INTEREST,251.52
1052,5287,2024-05-13,DEPOSIT,642.78
1053,4645,2023-12-07,WITHDRAWAL,131.44
1054,5906,2024-10-07,INTEREST,888.44
1055,5064,2024-03-07,INTEREST,1083.26
1056,6735,2023-06-16,FEE,396.95
1057,5362,2023-10-03,INTEREST,505.06
1058,2182,2024-10-23,TRANSFER,1071.94
1059,3324,2023-04-14,FEE,867.02
1060,4965,2023-07-05,DEPOSIT,514.46
1061,7190,2025-01-07,INTEREST,268.98
1062,5899,2024-02-22,WITHDRAWAL,113.92
1063,2778,2024-02-20,FEE,927.87
1064,5192,2025-02-01,FEE,364.59
1065,4617,2025-04-15,FEE,221.38
1066,909,2023-08-09,WITHDRAWAL,639.93
1067,1923,2023-02-16,DEPOSIT,213.23
1068,1987,2024-10-19,DEPOSIT,316.94
1069,7815,2024-11-11,DEPOSIT,955.03
1070,5827,2023-10-04,FEE,513.35
1071,4043,2025-01-30,TRANSFER,1146.07
1072,1838,2024-08-20,FEE,581.02
1073,3642,2023-05-31,DEPOSIT,82.48
1074,6940,2024-10-18,DEPOSIT,27.35
1075,501,2024-05-22,FEE,617.46
1076,6122,2025-04-07,INTEREST,378.88
1077,1823,2025-01-02,FEE,1052.56
1078,1332,2023-08-24,FEE,828.71
1079,4347,2024-08-26,TRANSFER,140.52
1080,2953,2024-01-28,DEPOSIT,394.14
1081,1627,2023-03-23,DEPOSIT,22.21
1082,1228,2023-12-03,INTEREST,607.5
1083,2056,2024-04-10,INTEREST,404.36
1084,2156,2025-04-25,TRANSFER,305.6
1085,5865,2025-03-22,FEE,260.89
1086,1878,2024-06-27,DEPOSIT,45.13
1087,7954,2024-12-22,INTEREST,727.11
1088,7800,2025-04-24,WITHDRAWAL,813.6
1089,4062,2025-01-02,DEPOSIT,831.81
1090,2865,2024-01-12,WITHDRAWAL,627.25
1091,2571,2025-05-20,INTEREST,775.32
1092,1397,2023-08-06,TRANSFER,1052.48
1093,4482,2024-08-20,FEE,330.79
1094,6045,2024-06-26,INTEREST,1116.25
1095,4279,2024-01-20,WITHDRAWAL,1464.58
1096,7477,2024-12-20,INTEREST,85.81
1097,2970,2024-10-26,WITHDRAWAL,1841.36
1098,5299,2023-05-20,TRANSFER,280.06
1099,7886,2023-06-18,FEE,413.71
1100,5111,2023-03-17,TRANSFER,291.84
1101,5724,2023-08-26,TRANSFER,90.23
1102,7395,2023-08-24,TRANSFER,76.27
1103,3590,2024-02-19,DEPOSIT,601.32
1104,1892,2024-07-30,TRANSFER,533.16
1105,5132,2025-02-12,WITHDRAWAL,124.27
1106,1274,2023-03-10,WITHDRAWAL,1060.53
1107,7586,2023-12-05,TRANSFER,448.41
1108,7545,2025-01-20,WITHDRAWAL,950.66
1109,2246,2024-08-30,DEPOSIT,82.97
1110,3711,2023-03-10,WITHDRAWAL,386.7
1111,5568,2024-06-06,DEPOSIT,535.89
1112,37,2024-09-11,WITHDRAWAL,566.04
1113,2941,2023-09-20,DEPOSIT,526.05
1114,421,2025-05-23,FEE,900.61
1115,3080,2024-08-25,FEE,354.59
1116,6309,2023-06-05,WITHDRAWAL,722.52
1117,4216,2023-05-22,FEE,448.84
1118,4840,2023-12-30,WITHDRAWAL,154.71
1119,3809,2023-06-19,INTEREST,831.58
1120,2420,2023-02-01,DEPOSIT,305.24
1121,2281,2024-06-12,FEE,727.38
1122,5550,2024-03-04,WITHDRAWAL,158.3
1123,2335,2025-03-06,INTEREST,278.02
1124,738,2024-03-05,DEPOSIT,1695.92
1125,1419,2023-12-15,TRANSFER,201.23
1126,5540,2024-10-26,DEPOSIT,329.55
1127,4548,2024-08-21,TRANSFER,556.34
1128,6801,2024-03-18,FEE,72.22
1129,2042,2023-10-29,WITHDRAWAL,438.04
1130,1786,2025-04-24,WITHDRAWAL,542.37
1131,5392,2024-05-16,TRANSFER,943.21
1132,5406,2023-05-30,TRANSFER,96.28
1133,1063,2023-01-31,INTEREST,62.82
1134,5676,2023-11-22,TRANSFER,501.62
1135,3569,2024-06-27,INTEREST,421.98
1136,5061,2023-07-27,DEPOSIT,361.9
1137,5608,2024-05-22,TRANSFER,89.59
1138,372,2023-08-05,WITHDRAWAL,307.61
1139,2597,2023-08-15,TRANSFER,303.04
1140,1003,2025-05-16,INTEREST,112.19
1141,7578,2024-10-20,DEPOSIT,608.23
1142,5376,2025-06-17,INTEREST,265.87
1143,2524,2024-04-11,FEE,736.9
1144,6355,2023-02-09,FEE,296.31
1145,4501,2025-05-12,TRANSFER,808.85
1146,6748,2024-09-27,INTEREST,865.7
1147,5651,2024-07-14,TRANSFER,434.08
1148,6756,2024-11-25,WITHDRAWAL,523.06
1149,1419,2024-08-14,FEE,314.05
1150,7827,2025-05-25,FEE,102.77
1151,4677,2024-07-07,INTEREST,176.39
1152,3202,2023-06-24,TRANSFER,346.48
1153,6169,2024-02-21,FEE,733.81
1154,627,2024-05-03,TRANSFER,84.46
1155,7258,2023-05-30,DEPOSIT,239.41
1156,1822,2023-06-25,TRANSFER,329.21
1157,5393,2024-08-11,FEE,672.16
1158,4437,2024-11-04,DEPOSIT,313.75
1159,4308,2023-02-21,WITHDRAWAL,1104.58
1160,2962,2024-06-10,DEPOSIT,483.17
1161,1647,2023-07-06,TRANSFER,808.71
1162,2000,2023-11-08,INTEREST,278.15
1163,7516,2024-01-31,DEPOSIT,678.88
1164,2636,2024-05-19,TRANSFER,300.74
1165,2344,2025-05-26,DEPOSIT,56.17
1166,5510,2024-01-03,WITHDRAWAL,648.2
1167,3160,2024-01-02,TRANSFER,481.08
1168,1010,2023-08-05,INTEREST,340.03
1169,6571,2025-01-05,INTEREST,418.58
1170,7110,2024-10-12,INTEREST,197.64
1171,5009,2023-02-23,DEPOSIT,398.0
1172,7338,2023-03-28,FEE,312.06
1173,3219,2025-03-13,WITHDRAWAL,534.14
1174,5999,2025-03-12,DEPOSIT,185.03
1175,7408,2023-06-28,TRANSFER,655.4
1176,4151,2025-01-06,TRANSFER,392.25
1177,5724,2024-09-24,TRANSFER,634.71
1178,2813,2024-10-30,INTEREST,414.1
1179,3741,2025-04-24,WITHDRAWAL,941.99
1180,4977,2023-10-20,DEPOSIT,238.57
1181,6070,2023-04-16,WITHDRAWAL,225.33
1182,4039,2023-12-22,TRANSFER,652.94
1183,6099,2023-08-24,INTEREST,559.01
1184,3835,2024-05-26,DEPOSIT,228.67
1185,1800,2024-05-22,WITHDRAWAL,743.93
1186,7688,2024-05-05,WITHDRAWAL,548.08
1187,2885,2024-07-09,TRANSFER,1130.48
1188,1323,2023-06-14,WITHDRAWAL,627.56
1189,5730,2023-04-10,DEPOSIT,201.83
1190,2610,2025-04-07,WITHDRAWAL,763.17
1191,725,2025-04-12,DEPOSIT,634.24
1192,6148,2024-06-05,WITHDRAWAL,1365.62
1193,2412,2025-02-07,TRANSFER,222.68
1194,1316,2024-05-02,DEPOSIT,153.79
1195,1413,2025-05-31,DEPOSIT,351.8
1196,4849,2024-09-24,DEPOSIT,56.97
1197,7167,2023-03-26,TRANSFER,1041.81
1198,3543,2025-04-01,FEE,620.09
1199,1555,2024-04-13,TRANSFER,398.16
1200,426,2023-10-11,WITHDRAWAL,226.56
1201,3950,2024-11-13,INTEREST,419.82
1202,4495,2024-07-30,DEPOSIT,199.19
1203,7098,2025-02-13,INTEREST,465.65
1204,7950,2025-01-18,DEPOSIT,446.01
1205,304,2023-01-10,INTEREST,404.24
1206,6984,2023-05-26,WITHDRAWAL,1318.09
1207,5833,2024-05-20,TRANSFER,236.67
